TERM1	INTERACTION	TERM2	KAPPA_SIMILARITY
GO:0050808	kappa	GO:0035272	0.07
GO:0050808	kappa	GO:0050803	0.47
GO:0050808	kappa	GO:0003008	0.083
GO:0050808	kappa	GO:0030674	-0.015
GO:0050808	kappa	GO:0004930	0.028
GO:0050808	kappa	GO:0006937	0.036
GO:0050808	kappa	GO:0005923	-0.012
GO:0050808	kappa	GO:0043296	0.031
GO:0050808	kappa	GO:0008528	0.059
GO:0050808	kappa	GO:0019199	0.061
GO:0050808	kappa	GO:0060089	0.017
GO:0050808	kappa	GO:0044459	0.019
GO:0050808	kappa	GO:0030595	-0.014
GO:0050808	kappa	GO:0034330	0.098
GO:0050808	kappa	GO:0031589	0.087
GO:0050808	kappa	GO:0005578	0.009
GO:0050808	kappa	GO:0002684	0.011
GO:0050808	kappa	GO:0022603	0.064
GO:0050808	kappa	GO:0009986	0.017
GO:0050808	kappa	GO:0042692	0.18
GO:0050808	kappa	GO:0040012	0.021
GO:0050808	kappa	GO:0043410	0.059
GO:0050808	kappa	GO:0070374	0.016
GO:0050808	kappa	GO:0022612	0.063
GO:0045202	kappa	GO:0030155	0.012
GO:0045202	kappa	GO:0007186	0.069
GO:0045202	kappa	GO:0005201	-0.0056
GO:0045202	kappa	GO:0061138	0.014
GO:0045202	kappa	GO:0006955	-0.021
GO:0045202	kappa	GO:0007528	0.12
GO:0045202	kappa	GO:0002675	-0.0039
GO:0045202	kappa	GO:0043616	0.0077
GO:0045202	kappa	GO:0072503	0.08
GO:0045202	kappa	GO:0051674	0.04
GO:0045202	kappa	GO:0048747	0.13
GO:0045202	kappa	GO:0019838	-0.0056
GO:0045202	kappa	GO:0040017	0.027
GO:0045202	kappa	GO:0071346	-0.00082
GO:0045202	kappa	GO:0045216	0.033
GO:0045202	kappa	GO:0051046	0.034
GO:0045202	kappa	GO:0005178	0.033
GO:0045202	kappa	GO:0005887	0.03
GO:0045202	kappa	GO:0005913	0.022
GO:0045202	kappa	GO:0051249	-0.016
GO:0045202	kappa	GO:0004871	-0.0066
GO:0045202	kappa	GO:0060333	0.0041
GO:0045202	kappa	GO:0070160	0.039
GO:0045202	kappa	GO:0016337	0.051
GO:0045202	kappa	GO:0048729	0.017
GO:0045202	kappa	GO:0014068	0.0096
GO:0045202	kappa	GO:0002250	-0.029
GO:0045202	kappa	GO:0001637	-0.005
GO:0045202	kappa	GO:0002768	0.00072
GO:0045202	kappa	GO:0030198	0.038
GO:0045202	kappa	GO:0050851	0.0029
GO:0045202	kappa	GO:0031032	0.043
GO:0045202	kappa	GO:0031226	0.027
GO:0045202	kappa	GO:0007600	0.038
GO:0045202	kappa	GO:0055074	0.075
GO:0045202	kappa	GO:0001944	-0.00027
GO:0045202	kappa	GO:0090257	0.022
GO:0045202	kappa	GO:0002764	-0.0089
GO:0045202	kappa	GO:0001653	0.00037
GO:0045202	kappa	GO:0005576	-0.036
GO:0045202	kappa	GO:0002455	-0.012
GO:0045202	kappa	GO:0051050	0.053
GO:0045202	kappa	GO:0018108	0.013
GO:0045202	kappa	GO:0001655	-0.01
GO:0045202	kappa	GO:0050865	-0.022
GO:0045202	kappa	GO:0032940	0.083
GO:0045202	kappa	GO:0060090	0.019
GO:0045202	kappa	GO:0040011	0.047
GO:0045202	kappa	GO:0072507	0.078
GO:0045202	kappa	GO:0016323	0.066
GO:0045202	kappa	GO:0005615	-0.04
GO:0045202	kappa	GO:0016477	0.046
GO:0045202	kappa	GO:0034329	0.046
GO:0045202	kappa	GO:0071944	0.024
GO:0045202	kappa	GO:0070371	0.037
GO:0045202	kappa	GO:0051480	0.05
GO:0045202	kappa	GO:0004713	0.002
GO:0045202	kappa	GO:0072001	-0.0051
GO:0045202	kappa	GO:0006959	-0.023
GO:0045202	kappa	GO:0004364	-0.0061
GO:0045202	kappa	GO:0005912	0.016
GO:0045202	kappa	GO:0008015	-0.0062
GO:0045202	kappa	GO:0002757	0.00011
GO:0045202	kappa	GO:0051146	0.11
GO:0045202	kappa	GO:0035272	0.0042
GO:0045202	kappa	GO:0050803	0.037
GO:0045202	kappa	GO:0003008	0.13
GO:0045202	kappa	GO:0030674	0.014
GO:0045202	kappa	GO:0004930	-0.0065
GO:0045202	kappa	GO:0006937	0.018
GO:0045202	kappa	GO:0005923	0.039
GO:0045202	kappa	GO:0043296	0.043
GO:0045202	kappa	GO:0008528	0.00037
GO:0045202	kappa	GO:0019199	9e-04
GO:0045202	kappa	GO:0060089	-0.0066
GO:0045202	kappa	GO:0044459	0.039
GO:0045202	kappa	GO:0030595	0.0032
GO:0045202	kappa	GO:0034330	0.04
GO:0045202	kappa	GO:0031589	0.05
GO:0045202	kappa	GO:0005578	0.0051
GO:0045202	kappa	GO:0002684	-0.0043
GO:0045202	kappa	GO:0022603	0.067
GO:0045202	kappa	GO:0009986	0.019
GO:0045202	kappa	GO:0042692	0.12
GO:0045202	kappa	GO:0040012	0.027
GO:0045202	kappa	GO:0043410	0.061
GO:0045202	kappa	GO:0070374	0.034
GO:0045202	kappa	GO:0022612	0.00019
GO:0030155	kappa	GO:0007186	0.018
GO:0030155	kappa	GO:0005201	-0.0055
GO:0030155	kappa	GO:0061138	0.13
GO:0030155	kappa	GO:0006955	0.056
GO:0030155	kappa	GO:0007528	-0.0089
GO:0030155	kappa	GO:0002675	0.055
GO:0030155	kappa	GO:0043616	0.011
GO:0030155	kappa	GO:0072503	0.093
GO:0030155	kappa	GO:0051674	0.22
GO:0030155	kappa	GO:0048747	0.044
GO:0030155	kappa	GO:0019838	-0.0027
GO:0030155	kappa	GO:0040017	0.3
GO:0030155	kappa	GO:0071346	0.038
GO:0030155	kappa	GO:0045216	0.25
GO:0030155	kappa	GO:0051046	0.056
GO:0030155	kappa	GO:0005178	0.18
GO:0030155	kappa	GO:0005887	0.016
GO:0030155	kappa	GO:0005913	0.0027
GO:0030155	kappa	GO:0051249	0.1
GO:0030155	kappa	GO:0004871	0.038
GO:0030155	kappa	GO:0060333	0.033
GO:0030155	kappa	GO:0070160	0.0048
GO:0030155	kappa	GO:0016337	0.36
GO:0030155	kappa	GO:0048729	0.13
GO:0030155	kappa	GO:0014068	0.041
GO:0030155	kappa	GO:0002250	0.042
GO:0030155	kappa	GO:0001637	0.0095
GO:0030155	kappa	GO:0002768	0.091
GO:0030155	kappa	GO:0030198	0.16
GO:0030155	kappa	GO:0050851	0.085
GO:0030155	kappa	GO:0031032	0.029
GO:0030155	kappa	GO:0031226	0.032
GO:0030155	kappa	GO:0007600	-0.021
GO:0030155	kappa	GO:0055074	0.1
GO:0030155	kappa	GO:0001944	0.12
GO:0030155	kappa	GO:0090257	0.043
GO:0030155	kappa	GO:0002764	0.068
GO:0030155	kappa	GO:0001653	0.0032
GO:0030155	kappa	GO:0005576	0.022
GO:0030155	kappa	GO:0002455	0.015
GO:0030155	kappa	GO:0051050	0.1
GO:0030155	kappa	GO:0018108	0.15
GO:0030155	kappa	GO:0001655	0.13
GO:0030155	kappa	GO:0050865	0.12
GO:0030155	kappa	GO:0032940	0.033
GO:0030155	kappa	GO:0060090	0.011
GO:0030155	kappa	GO:0040011	0.17
GO:0030155	kappa	GO:0072507	0.098
GO:0030155	kappa	GO:0016323	0.019
GO:0030155	kappa	GO:0005615	0.043
GO:0030155	kappa	GO:0016477	0.22
GO:0030155	kappa	GO:0034329	0.24
GO:0030155	kappa	GO:0071944	0.031
GO:0030155	kappa	GO:0070371	0.13
GO:0030155	kappa	GO:0051480	0.086
GO:0030155	kappa	GO:0004713	0.099
GO:0030155	kappa	GO:0072001	0.12
GO:0030155	kappa	GO:0006959	0.059
GO:0030155	kappa	GO:0004364	-0.006
GO:0030155	kappa	GO:0005912	0.081
GO:0030155	kappa	GO:0008015	0.069
GO:0030155	kappa	GO:0002757	0.081
GO:0030155	kappa	GO:0051146	0.06
GO:0030155	kappa	GO:0035272	0.049
GO:0030155	kappa	GO:0050803	0.02
GO:0030155	kappa	GO:0003008	0.042
GO:0030155	kappa	GO:0030674	0.013
GO:0030155	kappa	GO:0004930	-0.0014
GO:0030155	kappa	GO:0006937	0.051
GO:0030155	kappa	GO:0005923	0.0048
GO:0030155	kappa	GO:0043296	0.023
GO:0030155	kappa	GO:0008528	0.0032
GO:0030155	kappa	GO:0019199	0.0038
GO:0030155	kappa	GO:0060089	0.038
GO:0030155	kappa	GO:0044459	0.056
GO:0030155	kappa	GO:0030595	0.12
GO:0030155	kappa	GO:0034330	0.23
GO:0030155	kappa	GO:0031589	0.49
GO:0030155	kappa	GO:0005578	0.068
GO:0030155	kappa	GO:0002684	0.11
GO:0030155	kappa	GO:0022603	0.16
GO:0030155	kappa	GO:0009986	0.11
GO:0030155	kappa	GO:0042692	0.068
GO:0030155	kappa	GO:0040012	0.31
GO:0030155	kappa	GO:0043410	0.12
GO:0030155	kappa	GO:0070374	0.082
GO:0030155	kappa	GO:0022612	0.12
GO:0007186	kappa	GO:0005201	-0.0056
GO:0007186	kappa	GO:0061138	0.022
GO:0007186	kappa	GO:0006955	0.012
GO:0007186	kappa	GO:0007528	0.035
GO:0007186	kappa	GO:0002675	0.03
GO:0007186	kappa	GO:0043616	-0.0039
GO:0007186	kappa	GO:0072503	0.15
GO:0007186	kappa	GO:0051674	0.061
GO:0007186	kappa	GO:0048747	0.022
GO:0007186	kappa	GO:0019838	0.0043
GO:0007186	kappa	GO:0040017	0.071
GO:0007186	kappa	GO:0071346	0.0076
GO:0007186	kappa	GO:0045216	-0.017
GO:0007186	kappa	GO:0051046	0.045
GO:0007186	kappa	GO:0005178	0.0023
GO:0007186	kappa	GO:0005887	0.099
GO:0007186	kappa	GO:0005913	0.01
GO:0007186	kappa	GO:0051249	-0.017
GO:0007186	kappa	GO:0004871	0.18
GO:0007186	kappa	GO:0060333	0.0036
GO:0007186	kappa	GO:0070160	-0.00064
GO:0007186	kappa	GO:0016337	0.042
GO:0007186	kappa	GO:0048729	0.022
GO:0007186	kappa	GO:0014068	0.03
GO:0007186	kappa	GO:0002250	-0.0085
GO:0007186	kappa	GO:0001637	0.063
GO:0007186	kappa	GO:0002768	0.016
GO:0007186	kappa	GO:0030198	0.005
GO:0007186	kappa	GO:0050851	0.01
GO:0007186	kappa	GO:0031032	0.0098
GO:0007186	kappa	GO:0031226	0.095
GO:0007186	kappa	GO:0007600	0.095
GO:0007186	kappa	GO:0055074	0.16
GO:0007186	kappa	GO:0001944	0.038
GO:0007186	kappa	GO:0090257	0.076
GO:0007186	kappa	GO:0002764	-0.0011
GO:0007186	kappa	GO:0001653	0.14
GO:0007186	kappa	GO:0005576	-5.6e-05
GO:0007186	kappa	GO:0002455	0.0092
GO:0007186	kappa	GO:0051050	0.067
GO:0007186	kappa	GO:0018108	0.029
GO:0007186	kappa	GO:0001655	-0.0034
GO:0007186	kappa	GO:0050865	-0.00019
GO:0007186	kappa	GO:0032940	0.042
GO:0007186	kappa	GO:0060090	0.0018
GO:0007186	kappa	GO:0040011	0.063
GO:0007186	kappa	GO:0072507	0.15
GO:0007186	kappa	GO:0016323	0.0099
GO:0007186	kappa	GO:0005615	-0.0037
GO:0007186	kappa	GO:0016477	0.072
GO:0007186	kappa	GO:0034329	-0.0034
GO:0007186	kappa	GO:0071944	0.068
GO:0007186	kappa	GO:0070371	0.072
GO:0007186	kappa	GO:0051480	0.15
GO:0007186	kappa	GO:0004713	-0.015
GO:0007186	kappa	GO:0072001	-0.0057
GO:0007186	kappa	GO:0006959	0.015
GO:0007186	kappa	GO:0004364	-0.0061
GO:0007186	kappa	GO:0005912	-0.0078
GO:0007186	kappa	GO:0008015	0.058
GO:0007186	kappa	GO:0002757	-0.016
GO:0007186	kappa	GO:0051146	0.035
GO:0007186	kappa	GO:0035272	0.015
GO:0007186	kappa	GO:0050803	0.0029
GO:0007186	kappa	GO:0003008	0.092
GO:0007186	kappa	GO:0030674	-0.0042
GO:0007186	kappa	GO:0004930	0.33
GO:0007186	kappa	GO:0006937	0.075
GO:0007186	kappa	GO:0005923	-0.00064
GO:0007186	kappa	GO:0043296	-0.0047
GO:0007186	kappa	GO:0008528	0.14
GO:0007186	kappa	GO:0019199	0.00071
GO:0007186	kappa	GO:0060089	0.18
GO:0007186	kappa	GO:0044459	0.12
GO:0007186	kappa	GO:0030595	0.067
GO:0007186	kappa	GO:0034330	-0.0075
GO:0007186	kappa	GO:0031589	0.0018
GO:0007186	kappa	GO:0005578	0.0046
GO:0007186	kappa	GO:0002684	-0.0056
GO:0007186	kappa	GO:0022603	-0.012
GO:0007186	kappa	GO:0009986	0.006
GO:0007186	kappa	GO:0042692	0.024
GO:0007186	kappa	GO:0040012	0.071
GO:0007186	kappa	GO:0043410	0.087
GO:0007186	kappa	GO:0070374	0.063
GO:0007186	kappa	GO:0022612	-0.00016
GO:0005201	kappa	GO:0061138	-0.0051
GO:0005201	kappa	GO:0006955	-0.0058
GO:0005201	kappa	GO:0007528	-0.0037
GO:0005201	kappa	GO:0002675	-0.0024
GO:0005201	kappa	GO:0043616	-0.0024
GO:0005201	kappa	GO:0072503	-0.0054
GO:0005201	kappa	GO:0051674	0.0037
GO:0005201	kappa	GO:0048747	-0.005
GO:0005201	kappa	GO:0019838	-0.0045
GO:0005201	kappa	GO:0040017	-0.0054
GO:0005201	kappa	GO:0071346	-0.0051
GO:0005201	kappa	GO:0045216	-0.0053
GO:0005201	kappa	GO:0051046	-0.0056
GO:0005201	kappa	GO:0005178	0.039
GO:0005201	kappa	GO:0005887	-0.0057
GO:0005201	kappa	GO:0005913	-0.004
GO:0005201	kappa	GO:0051249	-0.0056
GO:0005201	kappa	GO:0004871	-0.0057
GO:0005201	kappa	GO:0060333	-0.0049
GO:0005201	kappa	GO:0070160	-0.0048
GO:0005201	kappa	GO:0016337	0.011
GO:0005201	kappa	GO:0048729	0.0045
GO:0005201	kappa	GO:0014068	-0.0041
GO:0005201	kappa	GO:0002250	-0.0055
GO:0005201	kappa	GO:0001637	-0.0028
GO:0005201	kappa	GO:0002768	-0.0056
GO:0005201	kappa	GO:0030198	0.14
GO:0005201	kappa	GO:0050851	-0.0053
GO:0005201	kappa	GO:0031032	-0.004
GO:0005201	kappa	GO:0031226	-0.0057
GO:0005201	kappa	GO:0007600	-0.0054
GO:0005201	kappa	GO:0055074	-0.0054
GO:0005201	kappa	GO:0001944	0.0036
GO:0005201	kappa	GO:0090257	-0.005
GO:0005201	kappa	GO:0002764	-0.0057
GO:0005201	kappa	GO:0001653	-0.0039
GO:0005201	kappa	GO:0005576	0.036
GO:0005201	kappa	GO:0002455	-0.0041
GO:0005201	kappa	GO:0051050	-0.0056
GO:0005201	kappa	GO:0018108	-0.0053
GO:0005201	kappa	GO:0001655	0.011
GO:0005201	kappa	GO:0050865	-0.0056
GO:0005201	kappa	GO:0032940	-0.0057
GO:0005201	kappa	GO:0060090	0.018
GO:0005201	kappa	GO:0040011	0.0086
GO:0005201	kappa	GO:0072507	-0.0054
GO:0005201	kappa	GO:0016323	-0.005
GO:0005201	kappa	GO:0005615	0.016
GO:0005201	kappa	GO:0016477	0.0046
GO:0005201	kappa	GO:0034329	0.015
GO:0005201	kappa	GO:0071944	-0.0059
GO:0005201	kappa	GO:0070371	-0.0051
GO:0005201	kappa	GO:0051480	-0.0051
GO:0005201	kappa	GO:0004713	-0.0052
GO:0005201	kappa	GO:0072001	0.014
GO:0005201	kappa	GO:0006959	-0.0049
GO:0005201	kappa	GO:0004364	-0.0031
GO:0005201	kappa	GO:0005912	-0.0054
GO:0005201	kappa	GO:0008015	-0.0054
GO:0005201	kappa	GO:0002757	-0.0057
GO:0005201	kappa	GO:0051146	-0.0054
GO:0005201	kappa	GO:0035272	-0.0033
GO:0005201	kappa	GO:0050803	-0.0035
GO:0005201	kappa	GO:0003008	-0.0058
GO:0005201	kappa	GO:0030674	0.02
GO:0005201	kappa	GO:0004930	-0.005
GO:0005201	kappa	GO:0006937	-0.0048
GO:0005201	kappa	GO:0005923	-0.0048
GO:0005201	kappa	GO:0043296	-0.0049
GO:0005201	kappa	GO:0008528	-0.0039
GO:0005201	kappa	GO:0019199	-0.0039
GO:0005201	kappa	GO:0060089	-0.0057
GO:0005201	kappa	GO:0044459	-0.0058
GO:0005201	kappa	GO:0030595	-0.005
GO:0005201	kappa	GO:0034330	0.013
GO:0005201	kappa	GO:0031589	0.013
GO:0005201	kappa	GO:0005578	0.29
GO:0005201	kappa	GO:0002684	-0.0057
GO:0005201	kappa	GO:0022603	-0.0057
GO:0005201	kappa	GO:0009986	-0.0056
GO:0005201	kappa	GO:0042692	-0.0056
GO:0005201	kappa	GO:0040012	-0.0056
GO:0005201	kappa	GO:0043410	-0.0055
GO:0005201	kappa	GO:0070374	-0.0046
GO:0005201	kappa	GO:0022612	-0.0047
GO:0061138	kappa	GO:0006955	0.017
GO:0061138	kappa	GO:0007528	0.038
GO:0061138	kappa	GO:0002675	0.022
GO:0061138	kappa	GO:0043616	0.1
GO:0061138	kappa	GO:0072503	0.065
GO:0061138	kappa	GO:0051674	0.079
GO:0061138	kappa	GO:0048747	0.13
GO:0061138	kappa	GO:0019838	0.066
GO:0061138	kappa	GO:0040017	0.13
GO:0061138	kappa	GO:0071346	0.026
GO:0061138	kappa	GO:0045216	0.083
GO:0061138	kappa	GO:0051046	0.02
GO:0061138	kappa	GO:0005178	0.082
GO:0061138	kappa	GO:0005887	0.014
GO:0061138	kappa	GO:0005913	0.035
GO:0061138	kappa	GO:0051249	0.036
GO:0061138	kappa	GO:0004871	0.041
GO:0061138	kappa	GO:0060333	0.032
GO:0061138	kappa	GO:0070160	0.0025
GO:0061138	kappa	GO:0016337	0.1
GO:0061138	kappa	GO:0048729	0.53
GO:0061138	kappa	GO:0014068	0.098
GO:0061138	kappa	GO:0002250	0.025
GO:0061138	kappa	GO:0001637	0.021
GO:0061138	kappa	GO:0002768	0.031
GO:0061138	kappa	GO:0030198	0.13
GO:0061138	kappa	GO:0050851	4e-04
GO:0061138	kappa	GO:0031032	0.034
GO:0061138	kappa	GO:0031226	0.013
GO:0061138	kappa	GO:0007600	0.038
GO:0061138	kappa	GO:0055074	0.067
GO:0061138	kappa	GO:0001944	0.16
GO:0061138	kappa	GO:0090257	0.047
GO:0061138	kappa	GO:0002764	0.02
GO:0061138	kappa	GO:0001653	0.013
GO:0061138	kappa	GO:0005576	0.032
GO:0061138	kappa	GO:0002455	0.011
GO:0061138	kappa	GO:0051050	0.043
GO:0061138	kappa	GO:0018108	0.079
GO:0061138	kappa	GO:0001655	0.3
GO:0061138	kappa	GO:0050865	0.036
GO:0061138	kappa	GO:0032940	0.024
GO:0061138	kappa	GO:0060090	0.02
GO:0061138	kappa	GO:0040011	0.07
GO:0061138	kappa	GO:0072507	0.063
GO:0061138	kappa	GO:0016323	0.11
GO:0061138	kappa	GO:0005615	0.071
GO:0061138	kappa	GO:0016477	0.089
GO:0061138	kappa	GO:0034329	0.092
GO:0061138	kappa	GO:0071944	0.003
GO:0061138	kappa	GO:0070371	0.14
GO:0061138	kappa	GO:0051480	0.082
GO:0061138	kappa	GO:0004713	0.033
GO:0061138	kappa	GO:0072001	0.28
GO:0061138	kappa	GO:0006959	0.034
GO:0061138	kappa	GO:0004364	-0.0056
GO:0061138	kappa	GO:0005912	0.047
GO:0061138	kappa	GO:0008015	0.038
GO:0061138	kappa	GO:0002757	-0.007
GO:0061138	kappa	GO:0051146	0.12
GO:0061138	kappa	GO:0035272	0.19
GO:0061138	kappa	GO:0050803	0.016
GO:0061138	kappa	GO:0003008	0.053
GO:0061138	kappa	GO:0030674	0.022
GO:0061138	kappa	GO:0004930	-0.0024
GO:0061138	kappa	GO:0006937	0.037
GO:0061138	kappa	GO:0005923	0.0025
GO:0061138	kappa	GO:0043296	0.033
GO:0061138	kappa	GO:0008528	0.013
GO:0061138	kappa	GO:0019199	0.059
GO:0061138	kappa	GO:0060089	0.041
GO:0061138	kappa	GO:0044459	0.02
GO:0061138	kappa	GO:0030595	0.063
GO:0061138	kappa	GO:0034330	0.083
GO:0061138	kappa	GO:0031589	0.14
GO:0061138	kappa	GO:0005578	0.033
GO:0061138	kappa	GO:0002684	-0.00051
GO:0061138	kappa	GO:0022603	0.17
GO:0061138	kappa	GO:0009986	0.051
GO:0061138	kappa	GO:0042692	0.12
GO:0061138	kappa	GO:0040012	0.1
GO:0061138	kappa	GO:0043410	0.14
GO:0061138	kappa	GO:0070374	0.1
GO:0061138	kappa	GO:0022612	0.57
GO:0006955	kappa	GO:0007528	0.004
GO:0006955	kappa	GO:0002675	0.013
GO:0006955	kappa	GO:0043616	-0.0013
GO:0006955	kappa	GO:0072503	0.056
GO:0006955	kappa	GO:0051674	0.095
GO:0006955	kappa	GO:0048747	0.0047
GO:0006955	kappa	GO:0019838	0.0091
GO:0006955	kappa	GO:0040017	0.076
GO:0006955	kappa	GO:0071346	0.14
GO:0006955	kappa	GO:0045216	0.0039
GO:0006955	kappa	GO:0051046	0.084
GO:0006955	kappa	GO:0005178	0.02
GO:0006955	kappa	GO:0005887	0.062
GO:0006955	kappa	GO:0005913	-0.0038
GO:0006955	kappa	GO:0051249	0.23
GO:0006955	kappa	GO:0004871	0.092
GO:0006955	kappa	GO:0060333	0.11
GO:0006955	kappa	GO:0070160	-0.013
GO:0006955	kappa	GO:0016337	0.047
GO:0006955	kappa	GO:0048729	0.019
GO:0006955	kappa	GO:0014068	0.02
GO:0006955	kappa	GO:0002250	0.25
GO:0006955	kappa	GO:0001637	0.011
GO:0006955	kappa	GO:0002768	0.4
GO:0006955	kappa	GO:0030198	-0.0014
GO:0006955	kappa	GO:0050851	0.17
GO:0006955	kappa	GO:0031032	0.0011
GO:0006955	kappa	GO:0031226	0.057
GO:0006955	kappa	GO:0007600	-0.02
GO:0006955	kappa	GO:0055074	0.063
GO:0006955	kappa	GO:0001944	0.033
GO:0006955	kappa	GO:0090257	0.015
GO:0006955	kappa	GO:0002764	0.52
GO:0006955	kappa	GO:0001653	0.0078
GO:0006955	kappa	GO:0005576	0.052
GO:0006955	kappa	GO:0002455	0.05
GO:0006955	kappa	GO:0051050	0.087
GO:0006955	kappa	GO:0018108	0.09
GO:0006955	kappa	GO:0001655	-0.011
GO:0006955	kappa	GO:0050865	0.26
GO:0006955	kappa	GO:0032940	0.072
GO:0006955	kappa	GO:0060090	-0.0028
GO:0006955	kappa	GO:0040011	0.11
GO:0006955	kappa	GO:0072507	0.059
GO:0006955	kappa	GO:0016323	0.0099
GO:0006955	kappa	GO:0005615	0.068
GO:0006955	kappa	GO:0016477	0.099
GO:0006955	kappa	GO:0034329	-0.0046
GO:0006955	kappa	GO:0071944	0.02
GO:0006955	kappa	GO:0070371	0.06
GO:0006955	kappa	GO:0051480	0.05
GO:0006955	kappa	GO:0004713	0.047
GO:0006955	kappa	GO:0072001	-0.013
GO:0006955	kappa	GO:0006959	0.1
GO:0006955	kappa	GO:0004364	-0.0064
GO:0006955	kappa	GO:0005912	0.0045
GO:0006955	kappa	GO:0008015	0.025
GO:0006955	kappa	GO:0002757	0.43
GO:0006955	kappa	GO:0051146	0.011
GO:0006955	kappa	GO:0035272	0.0091
GO:0006955	kappa	GO:0050803	0.0052
GO:0006955	kappa	GO:0003008	-0.034
GO:0006955	kappa	GO:0030674	0.00053
GO:0006955	kappa	GO:0004930	0.0063
GO:0006955	kappa	GO:0006937	0.01
GO:0006955	kappa	GO:0005923	-0.013
GO:0006955	kappa	GO:0043296	-0.012
GO:0006955	kappa	GO:0008528	0.0078
GO:0006955	kappa	GO:0019199	0.00011
GO:0006955	kappa	GO:0060089	0.092
GO:0006955	kappa	GO:0044459	0.087
GO:0006955	kappa	GO:0030595	0.063
GO:0006955	kappa	GO:0034330	-0.0027
GO:0006955	kappa	GO:0031589	0.018
GO:0006955	kappa	GO:0005578	-0.012
GO:0006955	kappa	GO:0002684	0.57
GO:0006955	kappa	GO:0022603	0.014
GO:0006955	kappa	GO:0009986	0.075
GO:0006955	kappa	GO:0042692	0.013
GO:0006955	kappa	GO:0040012	0.082
GO:0006955	kappa	GO:0043410	0.11
GO:0006955	kappa	GO:0070374	0.043
GO:0006955	kappa	GO:0022612	0.02
GO:0007528	kappa	GO:0002675	-0.0029
GO:0007528	kappa	GO:0043616	-0.0029
GO:0007528	kappa	GO:0072503	0.039
GO:0007528	kappa	GO:0051674	0.009
GO:0007528	kappa	GO:0048747	0.47
GO:0007528	kappa	GO:0019838	0.076
GO:0007528	kappa	GO:0040017	0.0069
GO:0007528	kappa	GO:0071346	0.017
GO:0007528	kappa	GO:0045216	-0.0083
GO:0007528	kappa	GO:0051046	0.012
GO:0007528	kappa	GO:0005178	-0.0068
GO:0007528	kappa	GO:0005887	0.007
GO:0007528	kappa	GO:0005913	-0.0055
GO:0007528	kappa	GO:0051249	0.012
GO:0007528	kappa	GO:0004871	0.01
GO:0007528	kappa	GO:0060333	0.021
GO:0007528	kappa	GO:0070160	-0.0071
GO:0007528	kappa	GO:0016337	-0.0087
GO:0007528	kappa	GO:0048729	0.02
GO:0007528	kappa	GO:0014068	0.15
GO:0007528	kappa	GO:0002250	0.0053
GO:0007528	kappa	GO:0001637	-0.0035
GO:0007528	kappa	GO:0002768	0.0073
GO:0007528	kappa	GO:0030198	0.03
GO:0007528	kappa	GO:0050851	0.027
GO:0007528	kappa	GO:0031032	-0.0056
GO:0007528	kappa	GO:0031226	0.0065
GO:0007528	kappa	GO:0007600	0.021
GO:0007528	kappa	GO:0055074	0.04
GO:0007528	kappa	GO:0001944	0.0087
GO:0007528	kappa	GO:0090257	0.02
GO:0007528	kappa	GO:0002764	0.0028
GO:0007528	kappa	GO:0001653	0.049
GO:0007528	kappa	GO:0005576	0.0028
GO:0007528	kappa	GO:0002455	-0.0058
GO:0007528	kappa	GO:0051050	0.0069
GO:0007528	kappa	GO:0018108	0.01
GO:0007528	kappa	GO:0001655	0.0071
GO:0007528	kappa	GO:0050865	0.009
GO:0007528	kappa	GO:0032940	0.027
GO:0007528	kappa	GO:0060090	-0.0082
GO:0007528	kappa	GO:0040011	0.026
GO:0007528	kappa	GO:0072507	0.037
GO:0007528	kappa	GO:0016323	-0.0078
GO:0007528	kappa	GO:0005615	-0.0092
GO:0007528	kappa	GO:0016477	0.011
GO:0007528	kappa	GO:0034329	-0.0084
GO:0007528	kappa	GO:0071944	0.0056
GO:0007528	kappa	GO:0070371	0.018
GO:0007528	kappa	GO:0051480	0.015
GO:0007528	kappa	GO:0004713	0.013
GO:0007528	kappa	GO:0072001	0.0093
GO:0007528	kappa	GO:0006959	-0.0074
GO:0007528	kappa	GO:0004364	-0.0039
GO:0007528	kappa	GO:0005912	0.0083
GO:0007528	kappa	GO:0008015	0.0058
GO:0007528	kappa	GO:0002757	0.0058
GO:0007528	kappa	GO:0051146	0.23
GO:0007528	kappa	GO:0035272	-0.0043
GO:0007528	kappa	GO:0050803	0.25
GO:0007528	kappa	GO:0003008	0.03
GO:0007528	kappa	GO:0030674	-0.0081
GO:0007528	kappa	GO:0004930	0.02
GO:0007528	kappa	GO:0006937	0.026
GO:0007528	kappa	GO:0005923	-0.0071
GO:0007528	kappa	GO:0043296	-0.0075
GO:0007528	kappa	GO:0008528	0.049
GO:0007528	kappa	GO:0019199	0.051
GO:0007528	kappa	GO:0060089	0.01
GO:0007528	kappa	GO:0044459	0.0085
GO:0007528	kappa	GO:0030595	-0.0077
GO:0007528	kappa	GO:0034330	-0.0086
GO:0007528	kappa	GO:0031589	-0.0085
GO:0007528	kappa	GO:0005578	0.022
GO:0007528	kappa	GO:0002684	0.005
GO:0007528	kappa	GO:0022603	0.025
GO:0007528	kappa	GO:0009986	0.021
GO:0007528	kappa	GO:0042692	0.18
GO:0007528	kappa	GO:0040012	0.0085
GO:0007528	kappa	GO:0043410	0.041
GO:0007528	kappa	GO:0070374	0.032
