SLC2A1	6.342	5.801	0.816	77405.54633
SLC2A13	2.094	1.944	0.053	NA
SLC2A3	5.028	5.241	0.079	NA
SLC2A4RG	2.599	4.769	-2.444	NA
SLC2A5	6.561	6.160	0.321	NA
SLC2A6	4.410	4.694	-0.277	NA
SLC2A8	1.630	2.548	-1.028	NA
SLC30A1	4.628	4.009	0.653	NA
SLC30A5	4.980	5.927	-1.112	NA
SLC30A6	5.675	4.230	1.478	NA
SLC30A7	5.584	3.841	1.734	NA
SLC30A9	5.665	6.372	-0.771	NA
SLC31A1	4.457	3.401	1.064	NA
SLC33A1	5.268	4.821	0.376	NA
SLC35A1	4.138	3.313	0.677	NA
SLC35A2	3.473	3.058	0.521	NA
SLC35A3	3.751	3.530	-0.073	NA
SLC35A5	4.405	4.031	0.306	NA
SLC35B1	4.902	5.282	-0.382	NA
SLC35B2	4.103	5.256	-1.187	42559.25944
SLC35B3	3.855	4.267	-0.497	NA
SLC35B4	3.691	3.637	-0.057	NA
SLC35C1	1.928	2.751	-0.871	NA
SLC35C2	3.905	5.275	-1.355	NA
SLC35D1	4.153	3.019	1.160	NA
SLC35E1	1.213	1.846	-0.691	NA
SLC35E2B	1.366	3.542	-2.455	NA
SLC35E3	3.376	2.936	0.333	NA
SLC35F2	5.318	5.057	0.187	NA
SLC35F5	2.060	2.219	-0.402	NA
SLC35G1	1.168	1.078	0.189	NA
SLC36A1	1.831	1.493	0.011	NA
SLC37A1	3.509	4.654	-0.913	NA
SLC37A2	3.983	4.050	-0.043	NA
SLC37A3	2.486	2.249	0.388	NA
SLC38A1	7.252	6.945	0.344	NA
SLC38A10	5.688	6.646	-0.857	NA
SLC38A2	7.982	6.483	1.435	NA
SLC38A5	6.396	6.188	0.170	NA
SLC38A7	2.392	1.849	0.433	NA
SLC38A9	4.484	3.741	0.715	NA
SLC39A1	5.321	6.007	-0.643	NA
SLC39A10	4.526	3.632	0.862	NA
SLC39A11	3.934	3.227	0.661	NA
SLC39A13	1.345	2.501	-0.988	NA
SLC39A14	5.951	4.736	1.144	NA
SLC39A3	3.948	4.671	-0.702	NA
SLC39A4	3.299	2.243	1.068	NA
SLC39A6	6.113	6.065	0.099	NA
SLC39A7	6.282	6.218	0.105	59728.14684
SLC39A8	5.134	5.928	-0.820	NA
SLC39A9	5.034	4.903	0.020	NA
SLC3A2	7.714	7.250	0.787	255925.3162
SLC41A2	3.856	3.855	0.019	NA
SLC41A3	3.910	4.459	-0.470	NA
SLC43A1	3.682	4.216	-0.282	NA
SLC43A2	4.546	4.112	0.429	NA
SLC43A3	6.981	7.223	-0.207	NA
SLC44A1	4.909	5.292	-0.399	NA
SLC44A2	5.276	6.237	-1.063	NA
SLC45A4	1.213	1.809	-0.483	NA
SLC46A1	1.795	1.330	0.303	NA
SLC46A3	3.100	2.616	0.374	NA
SLC4A1AP	6.295	5.994	0.331	94672.44289
SLC4A2	4.873	6.275	-1.263	NA
SLC4A7	6.346	5.357	0.798	13314.08416
SLC50A1	4.455	4.831	-0.176	NA
SLC52A2	4.296	4.607	-0.405	NA
SLC5A3	6.327	4.508	1.843	NA
SLC5A6	5.609	5.245	0.084	NA
SLC6A4	2.084	1.428	0.370	NA
SLC6A6	5.186	3.730	1.774	NA
SLC7A1	7.165	5.271	2.030	NA
SLC7A11	4.464	3.096	1.613	NA
SLC7A5	5.685	6.359	-0.460	NA
SLC7A6	4.717	4.840	-0.188	NA
SLC7A6OS	4.885	3.983	1.048	NA
SLC7A7	4.155	5.191	-0.819	NA
SLC8A3	3.144	3.883	-0.391	NA
SLC9A3R1	5.186	4.932	0.014	838428.5744
SLC9A6	4.584	3.855	0.579	NA
SLC9A7	6.006	5.986	-0.001	NA
SLC9A8	3.959	3.673	0.408	NA
SLC9A9	3.169	2.694	0.871	NA
SLCO4A1	4.130	4.336	-0.149	NA
SLCO4C1	3.716	1.987	1.421	NA
SLCO5A1	3.442	4.187	-1.172	NA
SLFN11	4.869	4.752	0.133	NA
SLFN12	4.647	3.920	0.621	NA
SLFN13	5.741	5.967	-0.096	NA
SLFN5	7.308	6.341	0.635	654896.205
SLIRP	7.430	5.858	1.771	1698453.385
SLK	6.499	6.500	-0.073	152322.9867
SLMAP	4.343	5.765	-1.282	NA
SLMO1	1.429	1.245	-0.119	NA
SLMO2	6.900	6.554	0.239	NA
SLTM	7.454	8.052	-0.619	497069.8932
SLU7	6.376	6.557	-0.129	NA
SLX4	4.514	5.034	-0.212	NA
SMAD1	4.508	4.170	0.253	NA
SMAD2	5.832	6.655	-0.920	NA
SMAD3	4.159	3.996	0.339	NA
SMAD4	5.560	5.386	0.154	NA
SMAD5	3.196	3.575	-0.355	NA
SMAD7	2.200	3.635	-0.895	NA
SMAP1	5.685	5.075	0.641	NA
SMAP2	7.429	7.270	0.281	1169059.719
SMARCA2	8.080	8.431	0.141	198496.0183
SMARCA4	7.543	8.157	-0.385	201762.6625
SMARCA5	8.942	8.552	0.345	1226033.043
SMARCAD1	6.811	6.251	0.439	35136.19077
SMARCAL1	5.243	5.324	0.057	51699.85838
SMARCB1	7.179	7.074	0.094	NA
SMARCC1	8.320	8.132	0.310	410496.7486
SMARCC2	7.108	7.155	0.105	906891.8633
SMARCD1	5.893	5.898	-0.069	141333.0409
SMARCD2	6.428	6.921	-0.486	386861.3069
SMARCE1	6.647	7.397	-0.685	622806.462
SMC1A	9.219	8.350	1.070	1846218.005
SMC2	8.370	7.742	0.609	1377899.297
SMC3	8.226	8.015	0.236	1601003.518
SMC4	8.702	8.702	-0.001	1239974.836
SMC5	6.139	6.455	-0.383	140040.6181
SMC6	6.913	6.965	-0.188	94963.3096
SMCHD1	7.704	8.195	-0.626	331149.0127
SMCR7	2.265	2.045	0.557	NA
SMCR7L	4.351	5.087	-0.641	NA
SMCR8	4.777	4.941	-0.242	NA
SMEK1	6.541	7.029	-0.535	171273.3368
SMEK2	6.502	7.048	-0.592	NA
SMG1	7.450	8.730	-1.090	63450.29378
SMG5	5.425	7.038	-1.823	25207.21991
SMG6	5.821	5.759	0.230	16669.54214
SMG7	5.911	6.411	-0.485	NA
SMG8	5.745	5.477	0.283	40522.23587
SMG9	5.083	5.168	-0.044	110940.3346
SMIM3	1.626	1.705	-0.345	NA
SMIM4	5.167	2.586	2.686	NA
SMIM7	5.479	4.518	1.009	NA
SMNDC1	6.762	4.691	2.143	566305.5455
SMPD1	3.128	3.393	-0.348	NA
SMPD2	3.258	3.660	-0.238	NA
SMPD4	6.020	6.578	-0.602	282638.9125
SMS	7.028	7.487	-0.407	NA
SMTN	3.847	3.699	0.293	NA
SMU1	7.944	7.025	0.954	NA
SMUG1	1.716	3.681	-1.929	NA
SMURF1	4.171	4.045	0.017	NA
SMURF2	3.261	4.282	-1.102	NA
SMYD2	3.947	5.200	-1.310	NA
SMYD3	4.819	3.952	0.863	NA
SMYD4	4.017	4.448	-0.432	NA
SMYD5	4.869	4.471	0.365	48003.2747
SNAP23	6.612	6.103	0.479	1944042.232
SNAP29	5.116	4.890	0.146	379899.2533
SNAP47	4.046	4.843	-0.661	NA
SNAPC1	4.783	4.069	0.639	NA
SNAPC2	3.463	3.532	-0.080	NA
SNAPC3	5.907	5.375	0.551	NA
SNAPC4	4.489	5.340	-0.609	NA
SNAPC5	3.642	3.073	0.507	NA
SNAPIN	3.602	4.506	-0.872	494021.8544
SND1	9.317	9.162	0.302	5047325.193
SNF8	5.110	6.242	-1.230	465766.5665
SNHG16	2.917	4.830	-1.881	NA
SNIP1	5.080	4.378	0.749	NA
SNN	1.493	2.793	-1.381	NA
SNRK	4.414	4.402	0.075	NA
SNRNP200	9.748	9.142	0.527	1603778.062
SNRNP25	4.164	5.630	-1.370	NA
SNRNP27	5.265	4.952	0.368	321376.2585
SNRNP35	5.096	4.743	0.487	NA
SNRNP40	7.557	6.700	0.631	863409.7479
SNRNP48	4.477	3.757	0.777	NA
SNRNP70	7.724	8.037	-0.125	3500741.342
SNRPA	6.533	6.947	-0.419	4519644.726
SNRPA1	7.178	6.558	0.641	4003310.897
SNRPB	7.401	8.073	-0.700	NA
SNRPB2	7.750	6.845	0.876	1280986.762
SNRPC	7.003	6.854	0.175	NA
SNRPD1	8.152	7.140	0.736	6806403.187
SNRPD2	8.634	8.268	0.291	7615926.092
SNRPD3	8.197	6.981	1.082	NA
SNRPE	8.311	6.995	1.167	30120106.37
SNRPF	7.681	6.591	1.085	8740553.176
SNRPG	8.176	7.069	0.945	8054863.24
SNRPN	4.380	5.619	-1.377	NA
SNTB2	3.857	3.003	1.052	NA
SNUPN	5.246	4.934	0.356	NA
SNURF	1.640	1.357	0.267	NA
SNW1	7.253	7.093	0.172	481771.0675
SNX1	6.613	6.814	-0.301	1575403.083
SNX10	5.385	4.115	0.958	NA
SNX11	5.989	5.576	0.432	NA
SNX12	5.057	4.165	0.819	663492.9868
SNX13	3.725	4.887	-1.216	NA
SNX14	6.711	6.710	-0.009	NA
SNX15	3.267	3.497	-0.234	NA
SNX16	1.254	1.312	-0.395	NA
SNX17	6.699	7.133	-0.454	561495.5844
SNX19	5.300	5.548	-0.463	NA
SNX2	7.123	7.104	-0.124	1808185.802
SNX20	4.102	4.390	-0.369	NA
SNX22	3.171	3.498	-0.500	NA
SNX25	5.508	8.133	-2.641	NA
SNX27	4.865	3.625	1.196	211249.4061
SNX29	6.123	5.708	0.476	NA
SNX29P2	2.122	2.398	-0.316	NA
SNX3	6.370	6.362	-0.137	1271268.012
SNX30	2.122	1.674	0.195	NA
SNX4	6.768	6.486	0.295	NA
SNX5	7.665	8.082	-0.540	NA
SNX6	6.958	6.497	0.407	3038385.159
SNX8	6.572	6.669	0.078	NA
SNX9	5.334	4.743	0.164	NA
SOAT1	6.942	5.651	1.097	NA
SOCS1	1.530	3.263	-1.795	NA
SOCS2	1.963	2.233	-0.558	NA
SOCS4	4.261	4.873	-0.791	NA
SOCS5	2.665	3.000	-0.363	NA
SOCS6	2.321	2.962	-0.687	NA
SOCS7	1.288	2.781	-1.607	NA
SOD1	9.192	7.679	1.479	1077179.291
SOD2	5.488	4.789	0.645	1259036.057
SOGA1	5.064	4.273	0.946	NA
SOLH	3.244	5.501	-2.219	NA
SON	8.802	8.517	0.378	140252.3444
SORBS2	2.771	1.603	0.946	NA
SORD	6.241	5.157	1.319	733812.5213
SORL1	9.623	8.926	0.469	NA
SORT1	2.090	1.536	0.433	NA
SOS1	4.193	5.208	-1.040	NA
SOS2	4.115	5.586	-1.608	NA
SOX12	2.884	2.513	0.571	NA
SOX4	4.262	4.117	0.089	NA
SOX9	4.544	3.421	1.165	NA
SP1	6.233	5.979	0.279	NA
SP100	7.576	8.280	-0.687	NA
SP110	7.442	7.184	0.154	64882.02623
SP140	7.620	7.502	0.173	NA
SP140L	5.212	4.838	0.372	NA
SP3	5.944	6.907	-0.996	NA
SP4	4.376	4.308	0.006	NA
SPA17	2.723	1.894	1.014	NA
SPAG1	5.108	5.263	-0.200	NA
SPAG16	4.195	3.143	0.935	NA
SPAG4	1.464	1.888	-0.147	NA
SPAG5	7.531	7.885	-0.365	NA
SPAG7	5.913	6.141	-0.168	296579.4192
SPAG9	6.289	6.689	-0.291	149888.8935
SPARC	6.555	5.126	1.468	NA
SPAST	5.267	4.243	1.020	NA
SPATA13	4.134	3.882	0.263	NA
SPATA20	1.966	3.828	-1.935	NA
SPATA24	2.240	2.041	0.001	NA
SPATA2L	2.313	1.754	0.498	NA
SPATA5	5.565	3.670	1.970	NA
SPATA5L1	4.924	4.484	0.556	NA
SPATA7	1.236	1.626	-0.422	NA
SPATC1L	2.367	2.436	-0.130	NA
SPATS2L	5.440	6.064	-0.752	NA
SPC24	3.034	3.278	-0.309	326102.5998
SPC25	5.821	4.239	1.520	133670.1501
SPCS1	7.252	6.895	0.394	NA
SPCS2	8.071	6.625	1.139	NA
SPCS3	7.878	5.870	1.859	2120718.791
SPDL1	5.916	5.847	-0.150	NA
SPECC1	6.052	5.983	0.145	NA
SPEN	7.268	7.696	-0.218	4235.308816
SPG11	7.208	7.564	-0.461	28021.51827
SPG20	3.735	3.086	0.435	NA
SPG21	4.927	6.129	-1.656	NA
SPG7	5.064	5.998	-0.826	NA
SPHK2	3.576	4.247	-0.863	NA
SPI1	3.822	4.082	-0.220	NA
SPIB	5.572	5.456	0.063	NA
SPICE1	4.432	4.632	-0.098	NA
SPIN1	3.333	2.759	0.507	NA
SPIN3	1.920	1.623	0.372	NA
SPIN4	4.199	2.193	2.064	NA
SPINT1	4.333	3.533	0.831	NA
SPINT2	2.859	2.988	0.201	NA
SPN	7.554	7.139	0.328	NA
SPNS1	3.875	3.938	-0.097	NA
SPOP	5.680	5.665	-0.090	NA
SPOPL	3.319	4.678	-1.601	NA
SPPL2A	6.524	5.633	0.852	NA
SPPL3	4.061	4.307	-0.408	NA
SPR	2.944	1.790	0.660	176341.3633
SPRED2	1.415	1.863	-0.444	NA
SPRTN	4.141	3.347	0.718	NA
SPRYD3	5.454	4.745	0.711	NA
SPRYD4	4.380	3.053	1.471	520997.0911
SPRYD7	4.308	3.340	0.925	NA
SPSB2	1.420	2.178	-0.875	NA
SPSB3	2.715	3.789	-1.157	NA
SPTAN1	7.416	9.025	-1.643	1508420.668
SPTBN1	6.912	9.742	-2.601	2911067.372
SPTLC1	6.917	5.926	1.082	716209.4366
SPTLC2	7.070	5.861	1.089	207824.2402
SPTSSA	4.084	3.784	0.268	NA
SPTY2D1	6.633	5.739	0.917	NA
SQLE	6.949	7.115	-0.050	NA
SQRDL	5.054	5.081	-0.093	2830617.411
SQSTM1	7.279	7.321	0.153	677182.6133
SRA1	5.950	6.024	-0.090	NA
SRBD1	6.167	5.812	0.333	99565.5518
SRC	5.463	5.778	-0.508	NA
SRD5A1	1.837	3.131	-1.255	NA
SRD5A3	2.331	2.488	-0.360	NA
SREBF1	5.697	5.623	0.257	NA
SREBF2	7.397	8.451	-1.025	NA
SREK1	6.731	6.790	-0.014	523016.5947
SREK1IP1	4.757	4.262	0.502	NA
SRF	4.192	5.931	-1.816	NA
SRFBP1	5.777	4.550	1.151	NA
SRGAP2	4.158	4.263	-0.178	NA
SRGAP3	1.359	1.356	-0.443	NA
SRGN	10.546	9.329	1.105	NA
SRI	7.369	6.685	0.589	9432354.975
SRP14	8.244	8.096	0.235	9010283.847
SRP54	8.176	7.391	0.714	1566553.726
SRP68	7.055	6.700	0.270	1281943.855
SRP72	7.364	7.647	-0.291	732194.8062
SRP9	7.053	6.935	-0.052	NA
SRPK1	7.019	6.863	0.078	209743.7794
SRPK2	6.028	5.640	0.382	NA
SRPR	7.942	7.162	0.789	1076804.437
SRPRB	7.062	5.766	1.270	1045381.637
SRR	4.447	3.435	1.005	279985.5771
SRRD	4.391	4.326	0.177	NA
SRRM1	8.068	7.282	0.740	156271.9663
SRRT	8.039	7.894	0.367	1339990.797
SRSF1	8.425	7.737	0.520	3372868.582
SRSF10	7.469	6.676	0.690	314020.1943
SRSF11	7.701	7.893	-0.098	1014613.155
SRSF2	7.740	7.802	-0.057	NA
SRSF3	9.135	8.182	1.037	2510570.422
SRSF4	7.400	7.467	-0.046	500684.2089
SRSF5	8.719	7.980	0.900	589418.3208
SRSF6	8.052	7.444	0.730	1773131.723
SRSF7	8.833	7.939	1.127	2196883.268
SRSF9	6.948	7.674	-0.684	1554878.456
SRXN1	0.966	1.866	-0.983	NA
SS18	6.275	6.330	-0.128	NA
SS18L1	1.085	2.500	-1.461	NA
SS18L2	4.242	4.543	-0.095	NA
SSB	8.353	7.787	0.723	5794212.832
SSBP1	8.006	7.065	0.932	6378635.339
SSBP2	5.421	5.321	0.276	NA
SSBP3	4.609	4.692	-0.191	NA
SSBP4	3.006	5.149	-2.177	NA
SSFA2	4.390	6.249	-2.110	NA
SSH1	3.693	4.989	-1.382	NA
SSH2	5.367	5.932	-0.660	NA
SSNA1	4.459	5.060	-0.579	209495.0154
SSR1	8.405	7.050	1.320	645410.9442
SSR2	7.758	7.356	0.370	NA
SSR3	7.761	7.304	0.353	236140.3744
SSR4	7.819	7.470	0.432	2140997.068
SSRP1	8.527	8.768	-0.265	NA
SSSCA1	5.538	4.644	0.843	294514.3787
SSTR3	1.094	2.786	-1.402	NA
SSU72	5.373	6.340	-1.042	1604425.029
SSX2IP	4.091	3.820	0.081	NA
ST13	8.564	8.647	-0.104	NA
ST3GAL1	1.531	1.952	-0.490	NA
ST3GAL2	3.235	5.512	-2.396	NA
ST6GAL1	7.069	7.569	-0.421	NA
ST6GALNAC4	3.042	5.324	-2.331	NA
ST6GALNAC6	1.334	4.372	-2.711	NA
ST7	5.825	6.271	-0.398	NA
ST7L	2.718	2.456	0.236	NA
ST8SIA4	6.415	5.201	1.178	NA
STAC3	3.399	2.713	0.750	NA
STAG1	6.345	6.161	0.151	1129347.714
STAG2	7.907	7.923	-0.084	264108.2132
STAG3	6.278	5.705	0.674	NA
STAG3L3	3.551	3.892	-0.332	NA
STAM	5.352	4.483	0.881	144314.451
STAM2	5.590	4.906	0.586	94201.88426
STAMBP	5.453	5.829	-0.353	762787.1981
STAMBPL1	4.655	5.294	-0.898	6850.883771
STAP1	6.245	5.489	0.533	110142.3596
STAP2	4.085	3.797	0.098	NA
STARD10	0.993	4.072	-3.112	NA
STARD13	4.886	4.592	0.268	NA
STARD3	3.697	4.893	-1.264	NA
STARD3NL	4.922	5.521	-0.649	NA
STARD4	5.958	4.903	1.179	NA
STARD5	1.681	1.528	0.031	NA
STARD7	6.047	7.175	-1.251	NA
STARD9	2.639	5.336	-2.422	NA
STAT1	10.944	10.095	0.838	13410843.19
STAT2	7.808	7.351	0.269	513270.5271
STAT3	8.319	7.797	0.533	1420484.253
STAT4	1.443	1.349	0.349	NA
STAT5A	6.629	6.686	-0.029	268290.0218
STAT5B	5.734	6.344	-0.579	80588.39253
STAT6	6.835	7.958	-1.110	930423.0199
STAU1	6.621	6.589	0.064	410752.3385
STAU2	5.840	5.367	0.469	NA
STC2	3.638	3.572	0.023	NA
STEAP3	3.211	2.615	0.599	NA
STIL	6.115	6.139	-0.124	NA
STIM1	5.940	6.269	-0.323	495224.2569
STIM2	3.988	4.402	-0.234	NA
STIP1	8.990	8.647	0.506	5361700.298
STK10	7.357	7.661	-0.170	967772.478
STK11	3.030	5.941	-2.884	NA
STK11IP	4.683	4.721	0.012	NA
STK16	3.136	4.722	-1.625	NA
STK17A	7.057	7.028	-0.000	NA
STK17B	6.129	6.140	0.221	NA
STK19	0.846	1.895	-0.815	NA
STK24	6.660	7.162	-0.602	215787.5241
STK25	4.778	6.011	-1.191	NA
STK3	5.685	4.842	0.700	133511.3905
STK32C	1.214	1.516	-0.117	NA
STK33	4.097	3.638	0.453	NA
STK35	3.383	3.439	-0.187	NA
STK36	3.090	4.064	-1.117	NA
STK38	5.385	4.763	0.395	NA
STK38L	6.985	6.629	0.328	987368.6596
STK4	7.462	6.893	0.497	1991829.281
STK40	3.910	5.447	-1.555	NA
STMN1	9.322	8.222	1.140	1646401.718
STOM	5.578	4.202	1.228	245618.0141
STOML1	3.347	2.604	0.584	NA
STOML2	6.416	7.594	-1.235	2423767.383
STRA13	3.690	3.391	0.266	NA
STRADA	5.657	4.955	0.840	NA
STRADB	1.801	3.411	-1.732	NA
STRAP	7.918	6.905	0.797	1754790.012
STRBP	6.628	7.408	-0.898	845519.9758
STRIP1	5.469	5.127	0.296	26419.14076
STRIP2	2.350	2.332	-0.029	NA
STRN	5.487	5.106	0.328	176467.1274
STRN3	4.649	4.714	-0.124	NA
STRN4	4.835	5.929	-1.055	107055.9385
STS	3.156	4.014	-0.816	NA
STT3A	7.970	7.678	0.222	118928.7534
STT3B	7.564	7.934	-0.319	98504.83897
STUB1	4.450	6.143	-1.644	216627.3577
STX10	4.331	4.614	-0.298	NA
STX11	4.502	4.257	0.187	NA
STX12	5.536	4.512	1.097	593574.4096
STX17	4.641	4.162	0.540	265423.4885
STX18	5.248	5.351	-0.008	130875.3971
STX2	1.576	2.543	-1.117	NA
STX4	5.553	5.366	0.332	541708.3987
STX5	5.128	5.265	-0.088	132823.8289
STX6	5.085	4.778	0.238	277808.8913
STX7	5.727	6.239	-0.536	2098759.825
STX8	5.313	5.063	0.334	2336768.388
STXBP2	6.315	6.215	0.142	880378.7815
STXBP3	5.923	5.256	0.659	234485.7849
STXBP4	3.969	2.143	1.753	NA
STXBP5	3.637	4.502	-0.957	NA
STYX	4.056	4.022	0.003	NA
STYXL1	4.943	4.996	0.000	NA
SUB1	9.367	8.540	0.829	15890120.84
SUCLA2	6.583	5.710	0.740	1874463.315
SUCLG1	6.799	6.863	-0.121	2324056.605
SUCLG2	6.757	6.186	0.596	2924578.333
SUCO	3.630	5.061	-1.326	NA
SUDS3	5.684	4.940	0.587	NA
SUFU	3.970	2.295	1.968	NA
SUGP1	5.246	5.479	-0.113	41666.26958
SUGP2	5.958	7.364	-1.354	129172.5233
SUGT1	6.731	6.207	0.302	1923864.738
SULF2	2.006	2.239	-0.446	NA
SUMF1	3.279	2.849	0.488	NA
SUMF2	5.982	6.014	-0.008	NA
SUMO1	6.687	6.044	0.419	208455.3743
SUMO2	6.140	7.154	-1.048	NA
SUMO3	5.161	5.543	-0.294	180075.5447
SUN1	5.597	5.800	0.091	NA
SUN2	6.608	6.852	-0.156	581906.129
SUOX	4.597	3.823	0.901	NA
SUPT16H	9.503	8.707	0.839	1840262.497
SUPT3H	2.203	0.170	1.551	NA
SUPT4H1	5.884	5.586	0.152	34928.73768
SUPT5H	7.940	8.191	-0.159	607752.7043
SUPT6H	8.385	8.099	0.302	466253.6097
SUPT7L	4.974	5.014	-0.046	NA
SUPV3L1	6.301	5.905	0.462	289357.7805
SURF1	3.934	4.733	-0.813	96980.19044
SURF2	3.513	4.005	-0.501	NA
SURF4	6.781	6.152	0.525	478969.878
SURF6	5.189	5.405	0.047	NA
SUSD1	3.716	3.944	-0.153	NA
SUSD3	3.248	5.031	-1.800	NA
SUV39H1	5.142	4.013	1.129	NA
SUV39H2	4.916	4.593	0.278	NA
SUV420H1	4.800	4.890	-0.177	NA
SUV420H2	1.799	2.431	-0.717	NA
SUZ12	6.222	6.731	-0.674	113725.8401
SV2A	4.039	2.843	1.187	NA
SVIP	3.404	4.422	-1.336	NA
SWAP70	8.551	7.702	0.968	2161918.192
SWI5	3.554	3.095	0.386	NA
SWSAP1	1.511	1.465	0.272	NA
SWT1	3.156	2.646	0.434	NA
SYAP1	6.203	6.292	-0.181	NA
SYF2	6.775	6.152	0.567	NA
SYK	6.904	7.046	-0.108	619249.5566
SYMPK	7.191	7.539	-0.283	1126457.184
SYNCRIP	9.230	8.451	0.840	2404270.281
SYNE1	6.157	6.161	0.106	249036.8692
SYNE2	6.955	8.836	-2.023	41680.8166
SYNE3	5.874	5.201	0.822	203396.5628
SYNGR1	1.597	1.031	0.586	NA
SYNGR2	7.275	7.927	-0.535	NA
SYNJ1	4.033	3.272	0.751	NA
SYNJ2	3.894	3.425	0.085	NA
SYNJ2BP	4.597	2.653	2.083	NA
SYNPO	1.950	4.512	-2.967	NA
SYNRG	6.871	6.354	0.288	235390.6006
SYPL1	6.547	5.056	1.522	NA
SYS1	1.817	2.703	-1.045	NA
SYT11	5.565	4.488	1.290	NA
SYTL1	2.389	4.173	-1.676	NA
SYTL3	2.494	4.295	-2.378	NA
SYVN1	6.520	5.951	0.696	51233.82892
SZRD1	5.706	5.941	-0.283	130721.5097
SZT2	5.091	5.939	-0.761	NA
TAB1	4.474	4.057	0.380	NA
TAB2	4.038	5.692	-1.883	NA
TAB3	2.295	3.909	-1.852	NA
TACC1	8.028	7.870	0.131	36789.73009
TACC3	7.507	7.492	0.150	NA
TACO1	5.593	4.750	0.918	522702.1202
TADA1	5.018	4.046	1.011	NA
TADA2A	5.422	4.874	0.559	NA
TADA2B	3.424	3.759	-0.552	NA
TADA3	5.270	6.156	-0.860	NA
TAF1	5.951	6.197	-0.054	NA
TAF10	4.388	6.375	-2.148	NA
TAF11	4.691	4.983	-0.368	NA
TAF12	4.827	4.423	0.344	NA
TAF13	5.130	3.297	1.575	NA
TAF15	8.670	8.285	0.421	145465.2181
TAF1A	4.393	3.171	1.214	NA
TAF1B	5.362	4.017	1.236	NA
TAF1C	3.257	4.468	-1.032	NA
TAF1D	5.556	6.268	-0.428	NA
TAF2	5.736	6.140	-0.477	NA
TAF3	4.889	4.474	0.377	NA
TAF4	4.085	4.198	-0.092	43496.89347
TAF4B	3.236	4.518	-1.417	NA
TAF5	4.579	4.182	0.446	NA
TAF5L	3.666	4.938	-1.415	NA
TAF6	5.151	5.539	-0.410	NA
TAF6L	4.870	4.480	0.412	NA
TAF7	6.929	6.716	0.331	NA
TAF8	4.564	3.908	0.668	NA
TAF9	6.150	5.828	0.236	NA
TAF9B	4.918	3.801	1.010	NA
TAGAP	2.340	2.893	0.358	NA
TAGLN2	9.429	8.079	1.368	42482806.28
TALDO1	8.354	7.894	0.385	12711862.57
TAMM41	5.004	3.252	1.741	109791.3144
TANC1	2.441	1.748	0.174	NA
TANK	6.056	6.488	-0.373	NA
TAOK1	4.473	5.146	-0.407	NA
TAOK2	4.306	5.865	-1.462	NA
TAOK3	6.599	7.389	-0.980	339616.6868
TAP1	7.748	8.947	-1.227	1224544.066
TAP2.1	7.885	7.400	0.598	NA
TAPBP	7.891	6.942	0.934	10950196.46
TAPBPL	4.653	5.003	-0.331	NA
TAPT1	3.615	3.459	0.141	NA
TARBP1	5.762	6.524	-0.749	35127.66369
TARBP2	3.630	4.581	-1.100	NA
TARDBP	7.708	6.854	0.899	2210307.022
TARS	8.854	8.664	0.151	2756037.758
TARS2	6.356	6.177	0.248	863703.4383
TARSL2	3.855	3.967	-0.046	NA
TASP1	3.083	3.204	0.054	NA
TATDN1	5.550	4.669	0.831	NA
TATDN2	3.650	5.691	-2.170	NA
TATDN3	3.572	3.732	0.042	NA
TAX1BP1	7.100	7.257	-0.202	NA
TAZ	3.319	3.507	-0.335	NA
TBC1D1	5.458	7.159	-1.722	208584.2471
TBC1D10A	3.028	3.542	-0.608	NA
TBC1D10B	4.960	5.680	-0.622	94993.61894
TBC1D10C	3.791	5.590	-1.776	NA
TBC1D12	1.893	2.927	-1.174	NA
TBC1D13	4.274	3.726	0.558	73845.44556
TBC1D14	4.135	5.326	-1.214	NA
TBC1D15	6.138	5.263	0.870	302372.9536
TBC1D17	4.317	4.873	-0.375	NA
TBC1D19	2.552	1.575	1.003	NA
TBC1D20	3.272	4.009	-0.784	NA
TBC1D22A	5.234	6.208	-0.960	361805.653
TBC1D22B	3.484	4.067	-0.732	NA
TBC1D23	5.224	4.809	0.387	NA
TBC1D24	2.112	1.486	0.611	NA
TBC1D25	3.373	4.190	-0.800	NA
TBC1D2B	5.261	5.775	-0.433	9789.689384
TBC1D4	5.426	5.676	-0.251	98611.7424
TBC1D5	5.882	6.086	-0.373	371566.2557
TBC1D7	4.414	4.146	0.259	NA
TBC1D8B	3.919	2.225	1.330	NA
TBC1D9	3.549	4.158	-0.569	NA
TBC1D9B	5.023	6.962	-1.930	80937.33284
TBCA	7.466	7.107	0.469	4357745.295
TBCB	5.865	5.770	0.083	1266103.551
TBCC	5.087	4.740	0.491	NA
TBCCD1	3.965	4.332	-0.560	NA
TBCD	6.753	6.604	0.151	322574.26
TBCE	5.484	4.920	0.596	289250.623
TBCEL	3.002	3.009	-0.229	NA
TBCK	5.184	4.722	0.353	NA
TBK1	6.402	6.376	-0.163	473142.0128
TBL1X	3.019	3.593	-0.836	NA
TBL1XR1	6.355	6.199	0.085	194495.5469
TBL2	5.156	4.963	0.252	463551.4106
TBL3	6.355	6.126	0.222	1452199.055
TBP	4.739	4.273	0.376	NA
TBPL1	3.821	4.085	-0.768	NA
TBRG1	3.229	4.783	-1.579	NA
